synthetic text,labels,waste sorting,studying the product labeling,waste recycling,signing petitions to influence authorities,refusing purchases,exchanging,sharing,participating in actions to promote responsible consumption,repairing
"🌿🌍 **Сегодняшний день — это шанс для чистоты и экологии!**

Всем привет, друзья-экологи! 🌿

Сегодня мы хотим напомнить вам","[0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,1,0
"🌿 **Экологическое Образование: Ответственное Потребление и Забота о Здоровье**

📚 **Лекция: Понимание этикеток и выбор экологически чистых","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Внимание, друзья! 🌿**

📣 **Мастер-класс по переработке: Вместе сделаем мир чище!**

🗓 **Когда:** 15 мая","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **31 марта: Вместе за чистоту! Сортировка и сбор макулатуры и стекла на Лесобазе**

📅 **Дата:** 31 марта, воскресенье,","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿🌍 **Пост для экологического сообщества: ""Меньше покупок — больше жизни!""**

Друзья, сегодня мы хотим поговорить о важной теме, которая касается каждого из нас","[0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,1,0
"🌿 **Экологический совет на день: Сортируем отходы правильно!**

🌱 **Почему это важно?** Сортировка мусора — это не просто привычка, а важ","[0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,1,0
"### Экологический Путь: Отказ от Покупок и Устойчивое Будущее

🌿 **Устойчивая мода: Возвращение к натуральным ценностям**

Мода — это не","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **21 июля, 16:00 | Эковоркшоп: «Раздельный сбор — это легко и важно!»**

🌱 **Приглашаем всех на наш онлайн-ворк","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"**🌿 Внимание, друзья! 🌿**

**📅 17 января: Напоминаем о важных изменениях в графике мобильных пунктов**

Всем привет и доб","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Субботний день для экологов: Сортировка и переработка вместе!**

📅 **Когда:** 15 мая, с 11:00 до 12:00
📍 **","[0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,1,0
"🌿 **Экологический пост: Вместе к минимизации отходов!**

🌱 **Почему отказ от бумажных чеков важен?**

Ваше участие в защите природ","[0, 0, 0, 0, 1, 1, 0, 1, 0]",0,0,0,0,1,1,0,1,0
"🌿 **Экологический пост: Сортировка отходов — важный шаг к чистому будущему!**

🌱 **Сегодня мы хотим поговорить о том, как правильно сортировать отход","[0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0
"🌿🍵🌿 **""Ваше кафе — это не только место для чашки кофе, но и для обмена добром!""**

🌱 **Ваше кафе — это больше","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿🌍 **Ваш вклад в экологию: Макулатура и сортировка отходов**

📢 **Отличные новости!** Сегодня мы хотим поделиться радостью и поб","[0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,1,0,0
"🌿 **Экологический пост: Сортировка отходов — шаг к чистому будущему!**

🌱 **Ваш вклад важен!** Спасибо всем, кто сегодня принял участие в сор","[0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0
"🌿 **Ваш вклад в будущее: как сортировка отходов меняет мир**

🌱 **Новости и инициативы:**

🌟 **Росприроднадзор и Г","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Внимание, друзья! В субботу 3 ноября в 11:00 на парковке по адресу Малыгина, 51 ждём всех на экологический фестиваль!","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿🌱🍓🍇🌿

**Ваше участие в экологическом проекте: ""Дача для детских сердец""**

🌱 **Что мы делаем:**
","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿🚮🌍 **Внимание, друзья! Восточный округ получает новые возможности для экологической заботы!**

📢 **С 1 апреля в нашем районе начинается п","[1, 0, 0, 0, 0, 0, 0, 1, 0]",1,0,0,0,0,0,0,1,0
"🌿🌍 **Экологический день: Вторсырье — наш вклад в будущее!**

📅 **Когда:** [Дата] в [Время] 🕒
📍 **Где:**","[0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0
"🌿🎄🌟 **Ваше новогоднее волшебство: обмен и творчество в одном месте!**

🎁 **Новогодний обменник: Дарите радость вместе","[0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,1,0,0,0
"🌿 **Сортировка отходов: Важный шаг к чистому будущему!**

🌱 **Почему сортировка важна?** Вторичное использование материалов помогает сохранить природные ресур","[0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,1,0,0,0
"🌍🚀 **Сегодня последний шанс для экологического подвига!**

📣 **Уважаемые друзья и единомышленники!**

Вот и наступил последний день нашего сов","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"### Как правильно утилизировать ненужные вещи: простые шаги для экологичного будущего

🌿 **Сортировка и переработка: ключ к спасению планеты**

Ваше стар","[0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,1,0,0
"🌿 **Внимание, друзья! Время для экологического шага! 🌿**

📢 **Сортировка отходов: Где найти ""Гринбоксы"" в городе?","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿🌍🌿

**""Ваше Экологическое Обменное Бюро: Вода и Кокосы в Обмен на Отходы""**

🌱 **Ваше участие","[0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0
"Конечно! Вот пример поста, который можно опубликовать в экологической группе или на странице, посвященной сортировке отходов:

---

**🌿 Вместе мы делаем мир чище","[0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,1,0
"🌿 **Внимание, друзья! 🌿**

🌟 **Круговорот: Мероприятие для тех, кто заботится о природе и детях!**

🌱 **Что ж","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Вместе к экологическому будущему: 62 школа Тюмени — пример для всех!**

📚 **Школа №62, Тюмень, показала, что даже малень","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Внимание, друзья! 🌿**

📅 **Сегодня, 7 апреля, в 13:00-14:00** 📅

🔥 **Лекция: ""Раз","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Ваше участие важно для экологии!**

🌱 **Как сделать первый шаг к раздельному сбору в Тюмени?**

Вот несколько простых и действенных шагов, которые помогут нам вместе","[0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0
"🌿 **Друзья, Экологи и Заботливые Горожане!**

📅 **3 сентября: Время для важного шага!**

Вот и снова наступает день, когда мы все","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Друзья, объединимся ради чистоты и будущего!**

📅 **14 июля: Второй шанс для наших отходов!**

Всем привет и добро пожаловать в","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Сортировка отходов: как сделать это просто и эффективно!**

📌 **Сегодня мы поговорим о важности и простоте сортировки мусора.** Ведь каждый из нас может","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Экологический пост: Время для перемен — покупай с умом!**

🌱 **Почему важно отказаться от упаковки?**

1. **Сокращение отходов:** К","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Ваш новый пункт приёма отходов: удобство и экология в одном месте!**

🌱 **Почему это важно?**

Мы рады сообщить, что в нашем районе появился","[0, 0, 0, 0, 0, 0, 0, 0, 1]",0,0,0,0,0,0,0,0,1
"🌍🌿 **Сортировка отходов: Важный шаг к чистому будущему!**

Друзья, давайте сегодня поговорим о том, как каждый из нас может внести свой вклад в защ","[0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,1,0
"🌿 **ЭКОМАМЫ И ЭКОПАПЫ: Время Ответственности!**

Друзья, давайте сегодня поговорим о том, как каждый из нас может внести вклад в сохранение","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌍🌿 **Экологический ликбез: Знаки и символы на упаковке — ваша помощь в защите планеты**

📚 **Понимание маркировки:","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **#РазделяйСНами: Как сортировка отходов меняет мир к лучшему!**

🌱 **Почему это важно?**

Сортировка мусора — это не просто","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿🌍 **Внимание, друзья! Важное обновление для всех, кто заботится о природе!**

🌱 **Сортировка отходов: новый шаг в Тю","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **#ЭкоЗабота: Как отказ от покупок помогает природе и нам самим**

Вот что происходит, когда мы выбираем **""нет"" покупкам**:

1. **Снижение потреб","[0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0
"🌿📣 **Экологический Кейс-Поединок: 11 ноября – День ответственного выбора!**

🌱 **Что такое Кейс-Поединок?**
В этот день мы","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿📚 **Экологический Диктант: Проверь свои знания и сделай вклад в будущее!**

📣 **Приглашаем всех жителей Тюмени и гостей города на","[0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0
"🌿 **Ваше экологическое будущее начинается с вас!**

🌱 **Сортировка отходов: не просто переработка, а защита природы**

В Тюмени, как и","[0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0
"🌿 **Экологический пост: Сортировка и переработка — наше общее дело!**

Всем привет и доброго дня! 🌱

Сегодня хотим поделиться с в","[0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0
"🌿 **Внимание, друзья! В Тобольске нужны ваши руки и сердца! 🌿**

🌱 **Волонтёры для экологического проекта:**

Мы рад","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Друзья, объединимся ради экологии!**

📅 **15 сентября, 10:00: Сортировочная станция ждет нас!**

Всем привет и доброго у","[1, 0, 0, 0, 0, 0, 0, 1, 0]",1,0,0,0,0,0,0,1,0
"🌿🌍 **Экологический Пикник: Вместо покупок — Дарим Вам Экологичные Идеи!**

🌱 **Представляем нашу новую коллекцию","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌍 **Ваше участие важно для нашей планеты!**

🌟 **Ответственное потребление — это не просто мода, а настоящая забота о будущем.** 🌱

📦","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Сортировка отходов: Важный шаг к чистому будущему!**

🌱 **Что можно сдавать?**

1. **Пластиковые бутылки и контейнер","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿🌍 Друзья, любители природы и защитники планеты! 🌿🌍

Сегодня мы хотим пригласить вас на уникальное мероприятие, которое поможет нам всем сделать шаг","[0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,1,0
"🌿🌍 Друзья, давайте вместе сделаем наш город не только красивее, но и экологичнее! 🌳

Вот несколько простых шагов, которые помогут нам сократить отходы","[0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0
"🌿🌍 **ЭкоАкция в Нижнийманай: Вместе за чистоту и ответственное потребление!**

Вчера наша команда отправилась в небольшое, но важ","[0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,1,0,0,0,0,0
"🌿 **#ЭкоМысли: Отказ от покупок — шаг к чистому миру**

Всем привет! 🌍 Сегодня мы хотим обсудить важный аспект нашей жизни, который может","[0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0
"🌿 **Ваше участие в защите природы: как сделать раздельный сбор мусора частью жизни!**

🌱 **Почему это важно?** В Тюмени, как и во многих других городах","[0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,1,0
"🌿 **Внимание, друзья! Важные новости для всех, кто заботится о природе!**

📚 **Школа №73 и Строительная академия: шаг к","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌍🌿 **Внимание, друзья! Важное напоминание для всех, кто заботится о планете!**

📦 **Фольга: неожиданный враг в наших","[0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,1,0,0
"🌍🌿 **Сортируем отходы вместе: батарейки и магазины!**

Всем привет и добро пожаловать в нашу экологическую зону! Сегодня поговорим о","[0, 1, 0, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0,0
"🌿 **Ваше участие в защите природы начинается с малого!**

📹 **Видео: ""Маленькие шаги к большому будущему""**

🌱 **Почему это","[0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,1,0,0
"Конечно, вот пример поста для экологического сообщества:

---

**Сортировка отходов: Важно, что мы не одиноки!**

Друзья, сегодня мы хотим напомнить всем, что д","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿🌍 **Ваше время для экологического вклада: Сортировка отходов — это просто!**

📢 **Сегодня мы хотим напомнить вам о важности и простоте сор","[0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0
"🌿 **Приглашение в ЭкоКлуб: Вместе к ответственной жизни!**

🌱 **Время действовать!**

Друзья, мы рады объявить о создании нашего эк","[0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,1,0
🌍🌿🚮 Дорогие друзья и единомышленники! Сегодня мы отмечаем важный праздник — Всемирный День Вторичной Переработки! 🎉,"[0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,1,0
"🌿 **Экологическое сообщество, привет! 🌿**

**Сегодня мы поговорим о важных шагах к более чистому и устойчивому будущему!**

### 1. **Поним","[0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,1,0,0
"🌿🚮🌍 **Внимание, друзья! Важное обновление для всех, кто заботится о природе!**

📢 **Мобильный пункт приема отходов","[1, 0, 0, 0, 0, 0, 0, 1, 0]",1,0,0,0,0,0,0,1,0
"🌿🌍 **Сортировка отходов: Важно, как мы это делаем!**

Друзья, сегодня хотим напомнить вам о важности правильной сортировки мусора. Это не","[0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,1,0,0,0
"🌿🌍 **Внимание, друзья! Важные напоминания для тех, кто заботится о природе!**

📌 **Сортировка отходов: как это работает и","[0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0
"🌿🌍 **Ваше участие в экофестивале — это не просто праздник, а важный шаг к изменению!**

Вот уже совсем скоро наши любимые экофестив","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Сортировка отходов: Простые шаги к чистому будущему!**

🌱 **Почему это важно?**

Сортировка мусора — это не просто полезная привычка","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿🚀 **Внимание, друзья!**

Сегодня мы хотим поделиться важной новостью, которая касается всех нас и нашего общего дела — сортировки отходов. К сож","[1, 0, 0, 0, 0, 0, 0, 1, 0]",1,0,0,0,0,0,0,1,0
"🌿 **Экологический совет на день: Сортируем отходы правильно!**

🌱 **Почему это важно?** Сортировка мусора — это не просто привычка, а важ","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Сортировка отходов: как это работает и почему важно!**

🌱 **Почему сортировка важна?**

Сортировка мусора — это не просто привычка, а важ","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Экологический отчет: Сортировка отходов — наш вклад в будущее!**

📅 **С ноября 2015 по июнь 2016 года:**
- **Картон:**","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Экологическое сообщество, объединяйтесь!**

🌱 **Вторичное сырьё: не просто мусор, а строительный материал для будущего!**

Всем привет! С","[0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0
"🌿📚 **ЭкоБиблиотека: Делимся знаниями и сокращаем отходы!**

📚 **Вот и снова наши книжные друзья отправились в новые дома","[0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0
"🌿 **Внимание, друзья! Наступает время для важного шага! 🌿**

Вот и подошло время, когда мы можем сделать наш вклад в защиту природы еще более ощут","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Ваше участие в защите природы — это важный шаг к лучшему будущему!**

🌱 **Сортировка отходов: простой, но мощный шаг**

Вот несколько прост","[0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,1,0,0
"🌿 **""Сортировка отходов: как мы изменились за 4 года!""**

📚 **Макулатура: от привычки к моде**

Вот уже четыре года назад мы нач","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **ЭКО-ДЕНЬ 11 НОЯБРЯ: Вторсырье — это сила, которую мы можем использовать!**

🌱 **Сегодня мы объявляем новый этап в нашем","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Всего 15 минут, и Зарека становится чище!**

🌱 **Сегодня мы собрались, чтобы сделать наш город ещё более зелёным и чистым.** Ведь каждый из нас","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿🌍 Добрый день, друзья! 🌿🌍

Сегодня мы хотим поделиться с вами идеей, которая может значительно сократить количество отходов и помочь нашему общ","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Экологический пост: ""Меньше покупок — больше жизни!""**

Всем привет, друзья-экологи! 🌿 Сегодня хотим поделиться с вами простыми,","[0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,1,0,0,0,0,0
"🌿 **Сортировка отходов: Важный шаг к чистому будущему!**

🌱 **Почему сортировка важна?** Вторичное использование материалов помогает сохранить природные ресур","[0, 1, 0, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0,0
"🌍🌿 **Сегодняшний день: ПЭТ-бутылки в новом свете!**

🌱 **Вот что произошло сегодня:**
Сегодня наши волонтеры собрали","[0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,1,0,0
"🌿 **Экологический пост для сообщества: ""Сортировка отходов – наш вклад в будущее!""**

🌱 **Друзья, сегодня мы хотим поделиться важной новостью! Н","[1, 0, 0, 0, 0, 0, 0, 1, 0]",1,0,0,0,0,0,0,1,0
"🌿🌍🌿 **Ваше внимание, друзья! 🌿🌍🌿**

📣 **Представляем: БЕСПЛАТНАЯ ЯРМАРКА Ф","[0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,1,0,0,0
"🌿 **Экологический совет на день: Сортируем отходы правильно!**

🌱 **Пластиковые бутылки и тара:**
🔶 **Сдавайте:**
","[0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,1,0
"🌿🌍 **Экологический Форум: Обмен и Развитие**

Друзья, коллеги и единомышленники! Приглашаем вас на наш ежегодный экологический форум","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"📚🌿 **""Обмен книгами: Вдохновение для ума и экологии!""**

Друзья, давайте сделаем наш город ещё более зелёным и умным! 🌳�","[0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0
"🌿 **Вступайте в нашу группу: ""Экологичный образ жизни — это просто!""**

🌱 **Почему важно быть ответственным потребителем?**

Ваше участие в нашем сообществ","[0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0
"🌍🌿 **Ваш вклад в экологию: шесть тонн вторсырья в июне!**

🌱 **Вот что мы сделали вместе:**

В июне наша команда и вы","[0, 1, 0, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0,0
"🌿 **Экологический пост: Вторая жизнь для вещей и деревьев**

🌱 **Вторичное сырье: ключ к спасению лесов и планеты**

Всем привет, друз","[0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,1,0
"🌍🌿 **Сохраняем нашу планету вместе!**

Всем привет и добро пожаловать в наш экологический клуб! Сегодня хотим обсудить важный аспект, который касается","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **ЭкоСтиль: Стиль, который заботится о планете**

🌱 **Ваше здоровье и здоровье Земли — в одном шаге!**

Ваше желание","[0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0
"🌿 **Ваше внимание — наш вклад в будущее! 🌿**

Всем привет и добро пожаловать в нашу экологическую семью! 🌿

Мы рады сообщить, что","[0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,1,0,0,0
"Дорогие друзья и единомышленники!

Сегодня, 1 сентября, мы снова собираемся вместе, чтобы сделать наш мир чище и экологичнее. В этот день, как и всегда, мы приглашаем","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿🚐 **Внимание, друзья! Вновь полный экомобиль!**

Вот и снова мы собрали полный грузовик отсортированных отходов, и это не просто","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Сортируем вместе: Сосна — это не просто дерево, а материал для будущего!**

🌳 **Почему сосна важна?** Сосна — это не только красивое","[0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0
"🌿🌍 **Вместе за чистоту и будущее!**

Всем привет и добро пожаловать в нашу экологическую семью! 🌿

Сегодня хотим поделиться важной","[0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0,1,0,0
"🌿🌍 **Совместное использование: Вместе мы сильнее!**

Всем привет и добро пожаловать в нашу экологическую семью! Сегодня хотим поделиться с в","[0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,1,0,0,0
"🌿🚮🌿 **Внимание, друзья! Новые возможности для экологичности!**

🌱 **""Круговорот"" открывает двери для второго шанса!**

","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Пост для экологического сообщества: ""Почему отказ от покупок — это важный шаг к устойчивому будущему""**

🌱 **Введение:**
Всем привет, друзья","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Экологический совет на день: как правильно сортировать бумажные отходы**

📜 **Почему важно:**
Сортировка отходов — это не просто полезная привыч","[0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0
"🌿 **Экологический совет: Как правильно сортировать отходы и подготовить их к переработке**

📌 **Что можно сдавать:**

1. **Пластиковые буты","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 Добрый день, друзья! 🌿

Сегодня мы хотим поделиться с вами несколькими важными новостями и обсудить, как каждый из нас может внести вклад в защиту нашей","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Внимание, друзья! Важные изменения в работе с отходами! 🌿**

📢 **Новости от наших партнёров:**

Сегодня мы хотим поделиться важ","[0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,1,0
"🌍📣 **Сообщество ""ЭкоСознание""**

Всем привет! 🌿

Сегодня хотим обсудить важный аспект нашей повседневной жизни — сортиров","[0, 1, 0, 0, 0, 0, 0, 0, 0]",0,1,0,0,0,0,0,0,0
"🌿 **Экологический пост: Сортировка отходов — это просто и важно!**

🌱 **Почему сортировка важна?** Ведь каждый из нас может внести свой вклад в защ","[0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0
"🌍🌿 **Ваш вклад в экологию: 511 кг вторсырья!**

🎉 Праздники — это время радости и веселья, но и время, когда мы можем сделать что","[0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,1,0,0,0
"🌿 **Экологический обмен: как сделать правильный выбор при покупке бытовой техники**

Всем привет, друзья-экологи! 🌿🛠️

Сегодня мы пог","[0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0
"🌿 **Экологический успех: 95 кг пластика, 30 кг алюминия и 107 кг макулатуры!**

🌱 **Ваш вклад в защиту природы:**
Сегодня","[0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0
"🌿 **Экологический воркшоп: Как жить в гармонии с природой и экономить?**

🌳 **Встречаемся 15-го числа в 18:00!**

�","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Ваше внимание, друзья!**

🌱 **Сортировка отходов: как студенты МФТИ меняют мир к лучшему**

Вот уже несколько месяцев наша команда,","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌍🌿 **Вместе мы сильнее: Поддержим петицию против одноразового пластика!**

Друзья, сегодня мы объединяем усилия с активистами из разных уголков мира","[0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,1,0,0,0,0,0
"🌿 Добрый день, друзья! 🌿

Сегодня мы рады сообщить о важном событии: в нашем любимом сквере Добровольцев открывается новый проект под назв","[0, 0, 0, 0, 1, 0, 0, 1, 0]",0,0,0,0,1,0,0,1,0
"🌿🌍 **Ваше участие в сортировке отходов — важный шаг к чистому будущему!**

📢 **Сегодня мы хотим поделиться радостной новостью: наши уси","[0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0
"🌿🌍 **Сортируем вместе: Важность переработки батареек в Тюмени!**

Друзья, давайте не будем забывать о важности правильной утилизации","[0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0
"🌿 **Вместе к экологическому будущему: 62 школа Тюмени — пример для всех!**

📚 **Школа №62, Тюмень, показала, что даже малень","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Экологическое сообщество, объединяйтесь!**

🌱 **Продвигаем ответственное потребление вместе!**

Вот и подошли к концу наши бесплатные уроки по","[1, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,0,0,0,0,0,0
"🌿 **Сортировка отходов: Важный вклад каждого из нас!**

🌱 **Почему это важно?** Сортировка мусора — это не просто привычка, а настоящий вклад","[0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,0,0,0,0,0,1,0
"🌿 **Экологический совет на день: Сортировка отходов — это просто и важно!**

🌱 **Почему сортировка?** Ведь это не только помогает природе, но и эконом","[0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0
